concat,invoice_number,invoice_date,sku,billed_qty,gross_price,oi_deal,promo_allowance,cash_discount,freight_amount,others,net_price,gross_price_per_qty,net_price_per_qty,fuel_allowance,lane,freight_rate,freight_weight,gross_weight,total_freight,order_number,bol,carrier,freight_type,invoice_status
9.0329E+19,9032896894,7/18/2023,4223400099,60,"1,728.00",0,0,0,45.46,0,"1,682.54",28.8,28.04,0,A,13,0,"10,552.18",0,795123-001,-,CUSTOMER PICKUP DEFAULT SCAC / CPU,CPU,Yes
9.0329E+19,9032896894,7/18/2023,4223400163,20,572.8,0,0,0,17.13,0,555.67,28.64,27.78,0,A,13,0,"10,552.18",0,795123-001,-,CUSTOMER PICKUP DEFAULT SCAC / CPU,CPU,Yes
9.0329E+19,9032896894,7/18/2023,4223400166,31,892.8,0,0,0,23.37,0,869.43,28.8,28.05,0,A,13,0,"10,552.18",0,795123-001,-,CUSTOMER PICKUP DEFAULT SCAC / CPU,CPU,Yes
9.0329E+19,9032896894,7/18/2023,4223400211,20,576,0,0,0,12.94,0,563.06,28.8,28.15,0,A,13,0,"10,552.18",0,795123-001,-,CUSTOMER PICKUP DEFAULT SCAC / CPU,CPU,Yes
9.0329E+19,9032896894,7/18/2023,9162700929,105,"2,562.00",0,0,0,81.9,0,"2,480.10",24.4,23.62,0,A,13,0,"10,552.18",0,795123-001,-,CUSTOMER PICKUP DEFAULT SCAC / CPU,CPU,Yes
9.0329E+19,9032896894,7/18/2023,5827620307,20,614.4,0,0,0,26,0,588.4,30.72,29.42,0,A,13,0,"10,552.18",0,795123-001,-,CUSTOMER PICKUP DEFAULT SCAC / CPU,CPU,Yes
9.0329E+19,9032896894,7/18/2023,9899780905,26,798.72,0,0,0,22.65,0,776.07,30.72,29.85,0,A,13,0,"10,552.18",0,795123-001,-,CUSTOMER PICKUP DEFAULT SCAC / CPU,CPU,Yes
9.0329E+19,9032896894,7/18/2023,1450002253,80,"2,169.60",0,0,0,107.22,0,"2,062.38",27.12,25.78,0,A,13,0,"10,552.18",0,795123-001,-,CUSTOMER PICKUP DEFAULT SCAC / CPU,CPU,Yes
9.0329E+19,9032896894,7/18/2023,1450000380,240,"6,508.80",0,0,0,866.74,0,"5,642.06",27.12,23.51,0,A,13,0,"10,552.18",0,795123-001,-,CUSTOMER PICKUP DEFAULT SCAC / CPU,CPU,Yes
9.0329E+19,9032896894,7/18/2023,3100067075,90,"2,872.80",0,0,0,82.63,0,"2,790.17",31.92,31,0,A,13,0,"10,552.18",0,795123-001,-,CUSTOMER PICKUP DEFAULT SCAC / CPU,CPU,Yes
9.03294E+19,9032942128,,72290000104,162,"9,117.36","1,239.30",0,0,,36.47,"7,841.59",56.28,48.4,0,A,0,0,0,0,54933,702435784N,MARTEN TRANSPORT SERVICES LTD TRUCK / Motor,Ship,Yes
9.03364E+19,9033642002,,72655001057,75,"3,396.00",0,0,0,,13.58,"3,382.42",45.28,45.1,0,A,0,0,0,0,83689,-,CPU,CPU,Yes
9.03343E+19,9033428723,,3100018454,13,"3,756.48","1,092.00",0,0,,15.03,"2,649.45",288.96,203.8,0,A,0,0,0,0,215407202,702690710N,NAVAJO EXPRESS INC / Motor (Com. Carrier) ,Ship,Yes
9.03343E+19,9033428723,,2113100068,5,924.3,74.1,0,0,,3.7,846.5,184.86,169.3,0,A,0,0,0,0,215407202,702690710N,NAVAJO EXPRESS INC / Motor (Com. Carrier) ,Ship,Yes
9.03343E+19,9033428723,,3100012613,14,311.36,54.88,0,0,,1.25,255.23,22.24,18.23,0,A,0,0,0,0,215407202,702690710N,NAVAJO EXPRESS INC / Motor (Com. Carrier) ,Ship,Yes
9.03343E+19,9033428723,,2113190533,78,"2,109.12",424.32,0,0,,8.44,"1,676.36",27.04,21.49,0,A,0,0,0,0,215407202,702690710N,NAVAJO EXPRESS INC / Motor (Com. Carrier) ,Ship,Yes
9.03341E+19,9033406758,,4223400233,40,"1,440.00",0,0,0,,6.38,"1,433.62",36,35.84,0,A,0,0,0,0,456902504,702675291N,VANTAGE LOGISTICS LLC / Motor (Com. Carrier),Ship,Yes
9.03341E+19,9033406758,,4223400097,300,"8,910.00",0,0,0,,35.64,"8,874.36",29.7,29.58,0,A,0,0,0,0,456902504,702675291N,VANTAGE LOGISTICS LLC / Motor (Com. Carrier),Ship,Yes
9.03335E+19,9033354159,,7852304006,8,363.84,0,0,0,,1.46,362.38,45.48,45.3,0,A,0,0,0,0,446689060,702650723N,UBER FREIGHT LLC / Motor (Com. Carrier),Ship,Yes
9.03335E+19,9033354159,,9899780616,16,365.76,0,0,0,,1.46,364.3,22.86,22.77,0,A,0,0,0,0,446689060,702650723N,UBER FREIGHT LLC / Motor (Com. Carrier),Ship,Yes
