concat,invoice_number,invoice_date,sku,billed_qty,gross_price,oi_deal,promo_allowance,cash_discount,freight_amount,others,net_price,gross_price_per_qty,net_price_per_qty,fuel_allowance,lane,freight_rate,freight_weight,gross_weight,total_freight,order_number,bol,carrier,freight_type,invoice_status
911166555270200,9111665552,,70200,1,43.56,0,0,0,0,0,43.56,43.56,43.56,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552306424,9111665552,,306424,4,1324.8,0,0,0,0,0,1324.8,331.2,331.2,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552306499,9111665552,,306499,6,1661.76,0,0,0,0,0,1661.76,276.96,276.96,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552306544,9111665552,,306544,1,202.56,0,0,0,0,0,202.56,202.56,202.56,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552306545,9111665552,,306545,6,1247.04,0,0,0,0,0,1247.04,207.84,207.84,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552306546,9111665552,,306546,145,30832.8,0,0,0,0,0,30832.8,212.64,212.64,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
911166555230654678,9111665552,,30654678,3,637.92,0,0,0,0,0,637.92,212.64,212.64,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
911166555230654778,9111665552,,30654778,1,212.64,0,0,0,0,0,212.64,212.64,212.64,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552302830,9111665552,,302830,11,739.2,0,0,0,0,0,739.2,67.2,67.2,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552302831,9111665552,,302831,1,122.88,0,0,0,0,0,122.88,122.88,122.88,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552302833,9111665552,,302833,1,163.52,0,0,0,0,0,163.52,163.52,163.52,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552303134,9111665552,,303134,3,248.4,0,0,0,0,0,248.4,82.8,82.8,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552303348,9111665552,,303348,1,132,0,0,0,0,0,132,132,132,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552305062,9111665552,,305062,3,309.6,0,0,0,0,0,309.6,103.2,103.2,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552305064,9111665552,,305064,3,356.4,0,0,0,0,0,356.4,118.8,118.8,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552305122,9111665552,,305122,2,180,0,0,0,0,0,180,90,90,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552305181,9111665552,,305181,3,327,0,0,0,0,0,327,109,109,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552305197,9111665552,,305197,8,1128,0,0,0,0,0,1128,141,141,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552305426,9111665552,,305426,2,165.12,0,0,0,0,0,165.12,82.56,82.56,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552305443,9111665552,,305443,8,1044.8,0,0,0,0,0,1044.8,130.6,130.6,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552305444,9111665552,,305444,2,261.2,0,0,0,0,0,261.2,130.6,130.6,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552305448,9111665552,,305448,1,109.92,0,0,0,0,0,109.92,109.92,109.92,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552305457,9111665552,,305457,2,310.8,0,0,0,0,0,310.8,155.4,155.4,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552305477,9111665552,,305477,2,239.68,0,0,0,0,0,239.68,119.84,119.84,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552305487,9111665552,,305487,6,660.96,0,0,0,0,0,660.96,110.16,110.16,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552305517,9111665552,,305517,8,961.6,0,0,0,0,0,961.6,120.2,120.2,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552305542,9111665552,,305542,4,680,0,0,0,0,0,680,170,170,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552305551,9111665552,,305551,8,942.4,0,0,0,0,0,942.4,117.8,117.8,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552305603,9111665552,,305603,16,2618.88,0,0,0,0,0,2618.88,163.68,163.68,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
