concat,invoice_number,sku,order_number,bol,shortage,damage,return,overage,net_shortage,customer_sign,carrier_sign,subject_to_count,pod_found
9111401125320109,9111401125,320109,291012609,6027517898,0,0,0,0,0,Yes,Yes,No,Yes
9111401125328235,9111401125,328235,291012609,6027517898,0,0,0,0,0,Yes,Yes,No,Yes
9110677622320119,9110677622,320119,12362864,6026037668,0,0,0,0,0,Yes,Yes,No,Yes
9111468359236850,9111468359,236850,391016182,6027602150,0,0,0,0,0,No,No,No,Yes
9110710207320122,9110710207,320122,23975287,6026170800,0,0,0,0,0,Yes,Yes,No,Yes
9110710207320119,9110710207,320119,23975287,6026170800,0,0,0,0,0,Yes,Yes,No,Yes
9110710207320109,9110710207,320109,23975287,6026170800,0,0,0,0,0,Yes,Yes,No,Yes
9110710207328203,9110710207,328203,23975287,6026170800,0,0,0,0,0,Yes,Yes,No,Yes
9110710207328468,9110710207,328468,23975287,6026170800,0,0,0,0,0,Yes,Yes,No,Yes
9110710207328438,9110710207,328438,23975287,6026170800,0,0,0,0,0,Yes,Yes,No,Yes
9110710207328440,9110710207,328440,23975287,6026170800,0,0,0,0,0,Yes,Yes,No,Yes
9110710207328411,9110710207,328411,23975287,6026170800,0,0,0,0,0,Yes,Yes,No,Yes
9110710207329515,9110710207,329515,23975287,6026170800,0,0,0,0,0,Yes,Yes,No,Yes
9110710207324910,9110710207,324910,23975287,6026170800,0,0,0,0,0,Yes,Yes,No,Yes
9110710207324911,9110710207,324911,23975287,6026170800,0,0,0,0,0,Yes,Yes,No,Yes
9110710207320749,9110710207,320749,23975287,6026170800,0,0,0,0,0,Yes,Yes,No,Yes
9110710207320550,9110710207,320550,23975287,6026170800,0,0,0,0,0,Yes,Yes,No,Yes
9111337432320109,9111337432,320109,261006373,6026399576,0,0,0,0,0,No,No,No,Yes
9111337432328468,9111337432,328468,261006373,6026399576,0,0,0,0,0,No,No,No,Yes
9111337432328438,9111337432,328438,261006373,6026399576,0,0,0,0,0,No,No,No,Yes
9111337432329515,9111337432,329515,261006373,6026399576,0,0,0,0,0,No,No,No,Yes
91109801011727172003,9110980101,1727172003,230110892,6026631284,0,0,0,0,0,Yes,Yes,No,Yes
91109801011727172005,9110980101,1727172005,230110892,6026631284,0,0,0,0,0,Yes,Yes,No,Yes
91108332411727170106,9110833241,1727170106,10833627,6026409658,0,0,0,0,0,Yes,Yes,No,Yes
91108332411727170107,9110833241,1727170107,10833627,6026409658,0,0,0,0,0,Yes,Yes,No,Yes
91108332411727170105,9110833241,1727170105,10833627,6026409658,0,0,0,0,0,Yes,Yes,No,Yes
9111254527309623,9111254527,309623,12379181,0,0,0,0,0,0,Yes,Yes,No,Yes
9111135787MV0528 ,9111135787,MV0528 ,2201000196,Multiple,0,0,0,0,0,Yes,Yes,No,Yes
9111451075305198,9111451075,305198,8113775062,6027495794,0,0,0,0,0,Yes,Yes,No,Yes
9111451075515060,9111451075,515060,8113775062,6027495794,0,0,0,0,0,Yes,Yes,No,Yes
9112134365MFS137,9112134365,MFS137,33410809,6028837251,0,0,0,0,0,NO,NO,NO,Yes
9112134365MP1000-C,9112134365,MP1000-C,33410809,6028837251,0,0,0,0,0,NO,NO,NO,Yes
9111889725260100,9111889725,260100,33112143,6028408390,0,0,0,0,0,NO,NO,NO,Yes
9111697408320550,9111697408,320550,8183875741,6028056857,0,0,0,0,0,Yes,Yes,NO,Yes
9112165869385108,9112165869,385108,33261414,6028880481,0,0,0,0,0,Yes,Yes,NO,Yes
9112119742305902,9112119742,305902,33131956,6028827664,0,0,0,0,0,Yes,Yes,NO,Yes
9112119742309575,9112119742,309575,33131956,6028827664,0,0,0,0,0,Yes,Yes,NO,Yes
91106730251727170105,9110673025,1727170105,8145878654,Multiple,0,0,0,0,0,NO,NO,NO,Yes
9110673025305200,9110673025,305200,8145878654,Multiple,0,0,0,0,0,NO,NO,NO,Yes
9111695675309628,9111695675,309628,8112678031,6028005537,0,0,0,0,0,NO,NO,NO,Yes
9112128362261181,9112128362,261181,33411330,6028769784,0,0,0,0,0,NO,NO,NO,Yes
9112128362231748,9112128362,231748,33411330,6028769784,0,0,0,0,0,NO,NO,NO,Yes
9112128362230725,9112128362,230725,33411330,6028769784,0,0,0,0,0,NO,NO,NO,Yes
9112128362231149,9112128362,231149,33411330,6028769784,0,0,0,0,0,NO,NO,NO,Yes
9112128362231590,9112128362,231590,33411330,6028769784,0,0,0,0,0,NO,NO,NO,Yes
9112128362231727,9112128362,231727,33411330,6028769784,0,0,0,0,0,NO,NO,NO,Yes
9112128362231729,9112128362,231729,33411330,6028769784,0,0,0,0,0,NO,NO,NO,Yes
9111332117320119,9111332117,320119,8126767205,6027343430,0,0,0,0,0,Yes,No,No,Yes
9111241862326895,9111241862,326895,8195937508,6027180054,0,0,0,0,0,Yes,No,No,Yes
9111241862329515,9111241862,329515,8195937508,6027180054,0,0,0,0,0,Yes,No,No,Yes
9110630108305200,9110630108,305200,8149874919,6026013639,0,0,0,0,0,No,No,No,Yes
9110630109305200,9110630109,305200,8149875591,6026017711,0,0,0,0,0,No,No,No,Yes
9111180901320550,9111180901,320550,8195936022,6027088801,0,0,0,0,0,Yes,No,No,Yes
9110637194305200,9110637194,305200,8115867656,6025990144,0,0,0,0,0,No,No,No,Yes
9111869713367815,9111869713,367815,PR3335258,7115778688,0,0,0,0,0,Yes,Yes,No,Yes
9111996773220099,9111996773,220099,PR3368600,7115864649,0,0,0,0,0,Yes,Yes,No,Yes
9111996773220146,9111996773,220146,PR3368600,7115864649,0,0,0,0,0,Yes,Yes,No,Yes
9111996773220215,9111996773,220215,PR3368600,7115864649,0,0,0,0,0,Yes,Yes,No,Yes
9111522511367841,9111522511,367841,PR3262125,7115613594,0,0,0,0,0,Yes,Yes,No,Yes
9111512411363706,9111512411,363706,PR3258283,7115604847,0,0,0,0,0,Yes,Yes,No,Yes
9111918390367290,9111918390,367290,PR3349095,7115821217,0,0,0,0,0,Yes,Yes,No,Yes
9111918390301033,9111918390,301033,PR3349095,7115821217,0,0,0,0,0,Yes,Yes,No,Yes
9111877475220518,9111877475,220518,PR3345864,7115802180,0,0,0,0,0,Yes,Yes,No,Yes
