concat,invoice_number,sku,order_number,bol,shortage,damage,return,overage,net_shortage,customer_sign,carrier_sign,subject_to_count,pod_found
10709381434,9112010709,381434,4531766889,6028532651,0,0,0,0,0,No,Yes,No,Yes
10709381534,9112010709,381534,4531766889,6028532651,0,0,0,0,0,No,Yes,No,Yes
10709383512,9112010709,383512,4531766889,6028532651,0,0,0,0,0,No,Yes,No,Yes
10709515052,9112010709,515052,4531766889,6028532651,0,0,0,0,0,No,Yes,No,Yes
10709515078,9112010709,515078,4531766889,6028532651,0,0,0,0,0,No,Yes,No,Yes
10709367342,9112010709,367342,4531766889,6028532651,0,0,0,0,0,No,Yes,No,Yes
10709367863,9112010709,367863,4531766889,6028532651,0,0,0,0,0,No,Yes,No,Yes
10709367922,9112010709,367922,4531766889,6028532651,0,0,0,0,0,No,Yes,No,Yes
10709367960,9112010709,367960,4531766889,6028532651,0,0,0,0,0,No,Yes,No,Yes
10709365976,9112010709,365976,4531766889,6028532651,0,0,0,0,0,No,Yes,No,Yes
10709367285,9112010709,367285,4531766889,6028532651,0,0,0,0,0,No,Yes,No,Yes
10709303345,9112010709,303345,4531766889,6028532651,0,0,0,0,0,No,Yes,No,Yes
10709305180,9112010709,305180,4531766889,6028532651,0,0,0,0,0,No,Yes,No,Yes
10709305195,9112010709,305195,4531766889,6028532651,0,0,0,0,0,No,Yes,No,Yes
10709305197,9112010709,305197,4531766889,6028532651,0,0,0,0,0,No,Yes,No,Yes
10709305343,9112010709,305343,4531766889,6028532651,0,0,0,0,0,No,Yes,No,Yes
10709305789,9112010709,305789,4531766889,6028532651,0,0,0,0,0,No,Yes,No,Yes
107091305915,9112010709,1305915,4531766889,6028532651,0,0,0,0,0,No,Yes,No,Yes
10709309620,9112010709,309620,4531766889,6028532651,0,0,0,0,0,No,Yes,No,Yes
10709383516,9112010709,383516,4531766889,6028532651,0,0,0,0,0,No,Yes,No,Yes
10709383531,9112010709,383531,4531766889,6028532651,0,0,0,0,0,No,Yes,No,Yes
10709383532,9112010709,383532,4531766889,6028532651,0,0,0,0,0,No,Yes,No,Yes
10709383536,9112010709,383536,4531766889,6028532651,0,0,0,0,0,No,Yes,No,Yes
10709383539,9112010709,383539,4531766889,6028532651,0,0,0,0,0,No,Yes,No,Yes
1070910802688,9112010709,10802688,4531766889,6028532651,0,0,0,0,0,No,Yes,No,Yes
1070910800175,9112010709,10800175,4531766889,6028532651,0,0,0,0,0,No,Yes,No,Yes
1070911088483,9112010709,11088483,4531766889,6028532651,0,0,0,0,0,No,Yes,No,Yes
10709MS3500-15 ,9112010709,MS3500-15 ,4531766889,6028532651,0,0,0,0,0,No,Yes,No,Yes
644652000E,9110664465,2000E,4515663038,6026067550,0,0,0,0,0,Yes,No,No,Yes
05675306546,9111805675,306546,8182532205,6028306421,0,0,0,0,0,No,Yes,No,Yes
48990256082,9111748990,256082,4531650538,7115739596,0,0,0,0,0,No,Yes,No,Yes
173884406,9111417388,4406,4531477166,6027407591,0,0,0,0,0,No,No,No,Yes
173885513E ,9111417388,5513E ,4531477166,6027407591,0,0,0,0,0,No,No,No,Yes
17388930299,9111417388,930299,4531477166,6027407591,0,0,0,0,0,No,No,No,Yes
17388930400,9111417388,930400,4531477166,6027407591,0,0,0,0,0,No,No,No,Yes
17388930415,9111417388,930415,4531477166,6027407591,0,0,0,0,0,No,No,No,Yes
17388930715,9111417388,930715,4531477166,6027407591,0,0,0,0,0,No,No,No,Yes
17388930725,9111417388,930725,4531477166,6027407591,0,0,0,0,0,No,No,No,Yes
17388930815,9111417388,930815,4531477166,6027407591,0,0,0,0,0,No,No,No,Yes
17388260103,9111417388,260103,4531477166,6027407591,0,0,0,0,0,No,No,No,Yes
34819442020,9111134819,442020,4531336846,7115408347,0,0,0,0,0,Yes,Yes,No,Yes
34819442023,9111134819,442023,4531336846,7115408347,0,0,0,0,0,Yes,Yes,No,Yes
393392203-0500,9110939339,2203-0500,4531238173,6026525490,0,0,0,0,0,No,Yes,No,Yes
3933911088483,9110939339,11088483,4531238173,6026525490,0,0,0,0,0,No,Yes,No,Yes
3933911532269,9110939339,11532269,4531238173,6026525490,0,0,0,0,0,No,Yes,No,Yes
3933924200007,9110939339,24200007,4531238173,6026525490,0,0,0,0,0,No,Yes,No,Yes
3933970804,9110939339,70804,4531238173,6026525490,0,0,0,0,0,No,Yes,No,Yes
39339MZ1000-07,9110939339,MZ1000-07,4531238173,6026525490,0,0,0,0,0,No,Yes,No,Yes
96099142010,9111396099,142010,8397,6027499215,0,0,0,0,0,Yes,Yes,Yes,Yes
96099928950,9111396099,928950,8397,6027499215,0,0,0,0,0,Yes,Yes,Yes,Yes
96099CV0224,9111396099,CV0224,8397,6027499215,0,0,0,0,0,Yes,Yes,Yes,Yes
96099671934,9111396099,671934,8397,6027499215,0,0,0,0,0,Yes,Yes,Yes,Yes
96099671910,9111396099,671910,8397,6027499215,0,0,0,0,0,Yes,Yes,Yes,Yes
96099LH-0032,9111396099,LH-0032,8397,6027499215,0,0,0,0,0,Yes,Yes,Yes,Yes
96099651934,9111396099,651934,8397,6027499215,0,0,0,0,0,Yes,Yes,Yes,Yes
96099PIC0220,9111396099,PIC0220,8397,6027499215,0,0,0,0,0,Yes,Yes,Yes,Yes
96099652034,9111396099,652034,8397,6027499215,0,0,0,0,0,Yes,Yes,Yes,Yes
960992683748,9111396099,2683748,8397,6027499215,0,0,0,0,0,Yes,Yes,Yes,Yes
96099672010,9111396099,672010,8397,6027499215,0,0,0,0,0,Yes,Yes,Yes,Yes
96099IV0520,9111396099,IV0520,8397,6027499215,0,0,0,0,0,Yes,Yes,Yes,Yes
96099IV0500,9111396099,IV0500,8397,6027499215,0,0,0,0,0,Yes,Yes,Yes,Yes
96099LH-0031,9111396099,LH-0031,8397,6027499215,0,0,0,0,0,Yes,Yes,Yes,Yes
54021382523,9111754021,382523,4531635286,6028196931,0,0,0,0,0,No,Yes,No,Yes
11858305180,9110711858,305180,4530907457,6025307258,0,0,0,0,0,No,Yes,No,Yes
68472382534,9111668472,382534,4516472027,6027811258,0,0,0,0,0,No,Yes,No,Yes
68472382523,9111668472,382523,4516472027,6027811258,0,0,0,0,0,No,Yes,No,Yes
30198442288,9111630198,442288,PR3326048,7115672555,0,0,0,0,0,Yes,Yes,No,Yes
26403220531,9111026403,220531,PR3129159,6026667939,0,0,0,0,0,Yes,Yes,No,Yes
09529220220,9110909529,220220,PR3105046,6026498769,0,0,0,0,0,Yes,Yes,No,Yes
51359329515,9110251359,329515,8164870895,6025077375,0,0,0,0,0,Yes,Yes,No,Yes
51359328431,9110251359,328431,8164870895,6025077375,0,0,0,0,0,Yes,Yes,No,Yes
51359320122,9110251359,320122,8164870895,6025077375,0,0,0,0,0,Yes,Yes,No,Yes
51359320119,9110251359,320119,8164870895,6025077375,0,0,0,0,0,Yes,Yes,No,Yes
51359320749,9110251359,320749,8164870895,6025077375,0,0,0,0,0,Yes,Yes,No,Yes
51359320550,9110251359,320550,8164870895,6025077375,0,0,0,0,0,Yes,Yes,No,Yes
35646320749,9111035646,320749,28337641,6026777122,0,0,0,0,0,Yes,Yes,No,Yes
35646320550,9111035646,320550,28337641,6026777122,0,0,0,0,0,Yes,Yes,No,Yes
79071320119,9110679071,320119,8115869067,6026059950,0,0,0,0,0,Yes,Yes,No,Yes
03566324912,9110703566,324912,8113759032,6026161105,0,0,0,0,0,Yes,Yes,No,Yes
03566328418,9110703566,328418,8113759032,6026161105,0,0,0,0,0,Yes,Yes,No,Yes
03566329515,9110703566,329515,8113759032,6026161105,0,0,0,0,0,Yes,Yes,No,Yes
03566328431,9110703566,328431,8113759032,6026161105,0,0,0,0,0,Yes,Yes,No,Yes
06570MV0528,9111106570,MV0528,220125249,6026929422,0,0,0,0,0,Yes,Yes,No,Yes
56717326895,9111356717,326895,8149892267,6027204494,0,0,0,0,0,Yes,Yes,No,Yes
56717324912,9111356717,324912,8149892267,6027204494,0,0,0,0,0,Yes,Yes,No,Yes
56717324910,9111356717,324910,8149892267,6027204494,0,0,0,0,0,Yes,Yes,No,Yes
56717328418,9111356717,328418,8149892267,6027204494,0,0,0,0,0,Yes,Yes,No,Yes
56717328438,9111356717,328438,8149892267,6027204494,0,0,0,0,0,Yes,Yes,No,Yes
56717320109,9111356717,320109,8149892267,6027204494,0,0,0,0,0,Yes,Yes,No,Yes
56717329515,9111356717,329515,8149892267,6027204494,0,0,0,0,0,Yes,Yes,No,Yes
56717328411,9111356717,328411,8149892267,6027204494,0,0,0,0,0,Yes,Yes,No,Yes
56717328466,9111356717,328466,8149892267,6027204494,0,0,0,0,0,Yes,Yes,No,Yes
56717320119,9111356717,320119,8149892267,6027204494,0,0,0,0,0,Yes,Yes,No,Yes
56717320880,9111356717,320880,8149892267,6027204494,0,0,0,0,0,Yes,Yes,No,Yes
56717320882,9111356717,320882,8149892267,6027204494,0,0,0,0,0,Yes,Yes,No,Yes
56717326730,9111356717,326730,8149892267,6027204494,0,0,0,0,0,Yes,Yes,No,Yes
86675309657,9110886675,309657,8149881754,6026474187,0,0,0,0,0,Yes,Yes,No,Yes
86675302832,9110886675,302832,8149881754,6026474187,0,0,0,0,0,Yes,Yes,No,Yes
86675302830,9110886675,302830,8149881754,6026474187,0,0,0,0,0,Yes,Yes,No,Yes
86675309605,9110886675,309605,8149881754,6026474187,0,0,0,0,0,Yes,Yes,No,Yes
86675309653,9110886675,309653,8149881754,6026474187,0,0,0,0,0,Yes,Yes,No,Yes
86675305220,9110886675,305220,8149881754,6026474187,0,0,0,0,0,Yes,Yes,No,Yes
86675305208,9110886675,305208,8149881754,6026474187,0,0,0,0,0,Yes,Yes,No,Yes
86675309643,9110886675,309643,8149881754,6026474187,0,0,0,0,0,Yes,Yes,No,Yes
86675309572,9110886675,309572,8149881754,6026474187,0,0,0,0,0,Yes,Yes,No,Yes
86675305617,9110886675,305617,8149881754,6026474187,0,0,0,0,0,Yes,Yes,No,Yes
86675305487,9110886675,305487,8149881754,6026474187,0,0,0,0,0,Yes,Yes,No,Yes
86675305194,9110886675,305194,8149881754,6026474187,0,0,0,0,0,Yes,Yes,No,Yes
86675305197,9110886675,305197,8149881754,6026474187,0,0,0,0,0,Yes,Yes,No,Yes
55761306546,9110655761,306546,41702896,6026053803,0,0,0,0,0,Yes,Yes,No,Yes
77622320119,9110677622,320119,12362864,6026037668,0,0,0,0,0,Yes,Yes,No,Yes
10207320122,9110710207,320122,23975287,6026170800,0,0,0,0,0,Yes,Yes,No,Yes
10207320119,9110710207,320119,23975287,6026170800,0,0,0,0,0,Yes,Yes,No,Yes
10207320109,9110710207,320109,23975287,6026170800,0,0,0,0,0,Yes,Yes,No,Yes
10207328411,9110710207,328411,23975287,6026170800,0,0,0,0,0,Yes,Yes,No,Yes
10207320749,9110710207,3.21E+05,23975287,6026170800,0,0,0,0,0,Yes,Yes,No,Yes
10207320550,9110710207,3.21E+05,23975287,6026170800,0,0,0,0,0,Yes,Yes,No,Yes
03805329515,9110703805,3.30E+05,10827561,6026114423,0,0,0,0,0,Yes,Yes,No,Yes
332411727170105,9110833241,1727170105,10833627,6026409658,0,0,0,0,0,Yes,Yes,No,Yes
332411727170107,9110833241,1.73E+09,10833627,6026409658,0,0,0,0,0,Yes,Yes,No,Yes
332411727170106,9110833241,1727170106,10833627,6026409658,0,0,0,0,0,Yes,Yes,No,Yes
801011727172003,9110980101,1727172003,230110892,6026631284,2,0,0,0,2,Yes,Yes,No,Yes
801011727172005,9110980101,1727172005,230110892,6026631284,18,0,0,0,18,Yes,Yes,No,Yes
75990320119,9111075990,320119,12379271,6026692680,0,0,0,0,0,Yes,Yes,No,Yes
16862306547,9111116862,306547,37373166,6026870191,0,0,0,0,0,No,Yes,No,Yes
35793MV0528,9111135793,MV0528,220125812,6026978226,0,0,0,0,0,Yes,Yes,No,Yes
55282320550,9111155282,320550,281001986,6026982644,0,0,0,0,0,Yes,Yes,No,Yes
35787MV0528,9111135787,MV0528,2201000196,Multiple,5,0,0,0,5,Yes,Yes,No,Yes
54527309623,9111254527,309623,12379181,,20,0,0,0,20,Yes,Yes,No,Yes
23922306546,9111023922,306546,10838038,6026722094,0,0,0,0,0,Yes,Yes,Yes,Yes
37432320109,9111337432,320109,261006373,6026399576,0,0,0,0,0,No,No,No,Yes
37432328468,9111337432,328468,261006373,6026399576,0,0,0,0,0,No,No,No,Yes
37432328438,9111337432,328438,261006373,6026399576,0,0,0,0,0,No,No,No,Yes
37432329515,9111337432,329515,261006373,6026399576,0,0,0,0,0,No,No,No,Yes
01125320109,9111401125,320109,291012609,6027517898,0,0,0,0,0,Yes,Yes,No,Yes
01125320119,9111401125,320119,291012609,6027517898,0,0,0,0,0,Yes,Yes,No,Yes
01125320550,9111401125,3.21E+05,291012609,6027517898,0,0,0,0,0,Yes,Yes,No,Yes
01125328235,9111401125,328235,291012609,6027517898,0,0,0,0,0,Yes,Yes,No,Yes
68359383000000000,9111468359,3.83E+11,391016182,6027602150,0,0,0,0,0,No,No,No,Yes
0949930400000000000,9110809499,3.04E+13,PR3086881,6024862288,0,0,0,0,0,Yes,Yes,No,Yes
14265306546,9110914265,3.07E+05,8183855195,6026482969,0,0,0,0,0,Yes,Yes,No,Yes
70749320122,9110770749,3.20E+05,8149879262,6026268136,0,0,0,0,0,Yes,Yes,No,Yes
36567320122,9111236567,320122,8149889170,6027164128,0,0,0,0,0,Yes,Yes,No,Yes
1535050400000000000,9111315350,5.04E+13,22107446,6027291244,0,0,0,0,0,Yes,Yes,No,Yes
0140210800000000000,9111201402,1.08E+13,1011311269,6027089465,0,0,0,0,0,No,No,No,Yes
1168738100000000000,9111111687,3.81E+13,PR3129159,6026950617,0,0,0,0,0,Yes,No,No,Yes
51772220531,9110851772,220531,PR3075099,6026382480,0,0,0,0,0,Yes,Yes,No,Yes
06336256040,9110006336,256040,PR2870413,6024830249,0,0,0,0,0,Yes,Yes,No,Yes
60990442020,9111160990,442020,PR3164287,6027007855,0,0,0,0,0,No,Yes,No,Yes
14984NA,9111014984,NA,PR3134310,6026475495,0,0,0,0,0,Yes,Yes,No,Yes
83808326895,9110883808,326895,8130779562,6026409922,0,0,0,0,0,Yes,Yes,No,Yes
83808328418,9110883808,328418,8130779562,6026409922,0,0,0,0,0,Yes,Yes,No,Yes
83808328440,9110883808,328440,8130779562,6026409922,0,0,0,0,0,Yes,Yes,No,Yes
83808328468,9110883808,328468,8130779562,6026409922,0,0,0,0,0,Yes,Yes,No,Yes
83808320109,9110883808,320109,8130779562,6026409922,0,0,0,0,0,Yes,Yes,No,Yes
83808328411,9110883808,328411,8130779562,6026409922,0,0,0,0,0,Yes,Yes,No,Yes
83808328466,9110883808,328466,8130779562,6026409922,0,0,0,0,0,Yes,Yes,No,Yes
83808320122,9110883808,320122,8130779562,6026409922,0,0,0,0,0,Yes,Yes,No,Yes
83808320119,9110883808,320119,8130779562,6026409922,0,0,0,0,0,Yes,Yes,No,Yes
83808320749,9110883808,320749,8130779562,6026409922,0,0,0,0,0,Yes,Yes,No,Yes
83808320550,9110883808,320550,8130779562,6026409922,0,0,0,0,0,Yes,Yes,No,Yes
81402367281,9110881402,367281,PR3089957,6026468035,0,0,0,0,0,Yes,Yes,No,Yes
87470306546,9110887470,306546,55826280,6026464460,0,0,0,0,0,Yes,Yes,No,Yes
03938328468,9110703938,328468,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
03938328466,9110703938,328466,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
03938328278,9110703938,328278,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
03938328279,9110703938,328279,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
03938328280,9110703938,328280,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
03938320749,9110703938,320749,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
03853306546,9110503853,306546,8120601465,6025748889,0,0,0,0,0,Yes,Yes,No,Yes
86677326895,9110886677,326895,8149881761,6026482071,0,0,0,0,0,Yes,Yes,No,Yes
86677324912,9110886677,324912,8149881761,6026482071,0,0,0,0,0,Yes,Yes,No,Yes
86677324911,9110886677,324911,8149881761,6026482071,0,0,0,0,0,Yes,Yes,No,Yes
86677328418,9110886677,328418,8149881761,6026482071,0,0,0,0,0,Yes,Yes,No,Yes
86677328468,9110886677,328468,8149881761,6026482071,0,0,0,0,0,Yes,Yes,No,Yes
86677328203,9110886677,328203,8149881761,6026482071,0,0,0,0,0,Yes,Yes,No,Yes
86677320109,9110886677,320109,8149881761,6026482071,0,0,0,0,0,Yes,Yes,No,Yes
86677328466,9110886677,328466,8149881761,6026482071,0,0,0,0,0,Yes,Yes,No,Yes
86677320122,9110886677,320122,8149881761,6026482071,0,0,0,0,0,Yes,Yes,No,Yes
86677320119,9110886677,320119,8149881761,6026482071,0,0,0,0,0,Yes,Yes,No,Yes
86677320883,9110886677,320883,8149881761,6026482071,0,0,0,0,0,Yes,Yes,No,Yes
40504305487,9110940504,305487,27381886,6026564664,0,0,0,0,0,Yes,Yes,No,Yes
98497324909,9111298497,324909,8155954851,6027291052,0,0,0,0,0,Yes,Yes,No,Yes
72826383000000000,9111172826,3.83E+11,PR3171718,6025817873,0,0,0,0,0,Yes,Yes,No,Yes
60991256040,9111160991,256040,PR3164259,6027007856,0,0,0,0,0,Yes,Yes,No,Yes
09243320109,9110809243,320109,2278841163,6026345770,0,0,0,0,0,Yes,Yes,No,Yes
15345382612,9111315345,382612,22001068,6027115265,0,0,0,0,0,Yes,Yes,No,Yes
89448324911,9111389448,324911,8149892836,6027434267,0,0,0,0,0,Yes,Yes,No,Yes
89448328440,9111389448,328440,8149892836,6027434267,0,0,0,0,0,Yes,Yes,No,Yes
89448320122,9111389448,320122,8149892836,6027434267,0,0,0,0,0,Yes,Yes,No,Yes
89448320550,9111389448,320550,8149892836,6027434267,0,0,0,0,0,Yes,Yes,No,Yes
89448328468,9111389448,328468,8149892836,6027434267,0,0,0,0,0,Yes,Yes,No,Yes
89448328203,9111389448,3.28E+05,8149892836,6027434267,0,0,0,0,0,Yes,Yes,No,Yes
32117320119,9111332117,3.20E+05,8126767205,6027343430,0,0,0,0,0,Yes,No,No,Yes
45605329461,9111345605,3.29E+05,C5440835ROA,886521252,0,0,0,0,0,No,Yes,No,Yes
45605320550,9111345605,3.21E+05,C5440835ROA,886521252,0,0,0,0,0,No,Yes,No,Yes
45605323487,9111345605,3.23E+05,C5440835ROA,886521252,0,0,0,0,0,No,Yes,No,Yes
45605320122,9111345605,3.20E+05,C5440835ROA,886521252,0,0,0,0,0,No,Yes,No,Yes
45605328411,9111345605,328411,C5440835ROA,886521252,0,0,0,0,0,No,Yes,No,Yes
45605324909,9111345605,324909,C5440835ROA,886521252,0,0,0,0,0,No,Yes,No,Yes
45605328468,9111345605,328468,C5440835ROA,886521252,0,0,0,0,0,No,Yes,No,Yes
45605328438,9111345605,328438,C5440835ROA,886521252,0,0,0,0,0,No,Yes,No,Yes
45605320109,9111345605,320109,C5440835ROA,886521252,0,0,0,0,0,No,Yes,No,Yes
99459256082,9110699459,256082,21746101,6026068668,0,0,0,0,0,Yes,No,No,Yes
150434406,9110815043,4406,73559,6026388107,0,0,0,0,0,Yes,No,No,Yes
150434412A,9110815043,4412A,73559,6026388107,0,0,0,0,0,Yes,No,No,Yes
15043930415,9110815043,930415,73559,6026388107,0,0,0,0,0,Yes,No,No,Yes
15043930700,9110815043,930700,73559,6026388107,0,0,0,0,0,Yes,No,No,Yes
15043930815,9110815043,930815,73559,6026388107,0,0,0,0,0,Yes,No,No,Yes
15043930825,9110815043,930825,73559,6026388107,0,0,0,0,0,Yes,No,No,Yes
59309256082,9110759309,256082,YB20,6026203449,0,0,0,0,0,Yes,Yes,No,Yes
14283326895,9110914283,326895,C5258986HUD,6026454018,0,0,0,0,0,Yes,Yes,No,Yes
14283329412,9110914283,329412,C5258986HUD,6026454018,0,0,0,0,0,Yes,Yes,No,Yes
14283320550,9110914283,320550,C5258986HUD,6026454018,0,0,0,0,0,Yes,Yes,No,Yes
14283305935,9110914283,305935,C5258986HUD,6026454018,0,0,0,0,0,Yes,Yes,No,Yes
14283323487,9110914283,323487,C5258986HUD,6026454018,0,0,0,0,0,Yes,Yes,No,Yes
14283328203,9110914283,328203,C5258986HUD,6026454018,0,0,0,0,0,Yes,Yes,No,Yes
14283320749,9110914283,320749,C5258986HUD,6026454018,0,0,0,0,0,Yes,Yes,No,Yes
14283328411,9110914283,328411,C5258986HUD,6026454018,0,0,0,0,0,Yes,Yes,No,Yes
14283328466,9110914283,328466,C5258986HUD,6026454018,0,0,0,0,0,Yes,Yes,No,Yes
14283324909,9110914283,324909,C5258986HUD,6026454018,0,0,0,0,0,Yes,Yes,No,Yes
14283324911,9110914283,324911,C5258986HUD,6026454018,0,0,0,0,0,Yes,Yes,No,Yes
14283324912,9110914283,324912,C5258986HUD,6026454018,0,0,0,0,0,Yes,Yes,No,Yes
14283328418,9110914283,328418,C5258986HUD,6026454018,0,0,0,0,0,Yes,Yes,No,Yes
14283328468,9110914283,328468,C5258986HUD,6026454018,0,0,0,0,0,Yes,Yes,No,Yes
14283320119,9110914283,320119,C5258986HUD,6026454018,0,0,0,0,0,Yes,Yes,No,Yes
14283320109,9110914283,320109,C5258986HUD,6026454018,0,0,0,0,0,Yes,Yes,No,Yes
41132305609,9110941132,305609,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
41132363083,9110941132,363083,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
4113236490200,9110941132,36490200,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
41132368607,9110941132,368607,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
41132368608,9110941132,368608,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
41132371073,9110941132,371073,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
41132381544,9110941132,381544,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
41132367986,9110941132,367986,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
41132367861,9110941132,367861,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
41132367960,9110941132,367960,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
41132365974,9110941132,365974,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
41132365976,9110941132,365976,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
41132367296,9110941132,367296,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
41132367298,9110941132,367298,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
41132367281,9110941132,367281,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
41132371163,9110941132,371163,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
41132302832,9110941132,302832,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
41132305165,9110941132,305165,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
41132305197,9110941132,305197,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
41132305344,9110941132,305344,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
41132305435,9110941132,305435,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
41132305436,9110941132,305436,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
41132305464,9110941132,305464,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
41132305517,9110941132,305517,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
41132305616,9110941132,305616,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
41132309620,9110941132,309620,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
41132309628,9110941132,309628,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
41132309695,9110941132,309695,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
41132366592,9110941132,366592,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
41132383539,9110941132,383539,531238173,6026604207,0,0,0,0,0,No,No,No,Yes
16897304387,9111616897,304387,4531582583,6027873712,0,0,0,0,0,No,No,No,Yes
1689736490200,9111616897,36490200,4531582583,6027873712,0,0,0,0,0,No,No,No,Yes
16897381444,9111616897,381444,4531582583,6027873712,0,0,0,0,0,No,No,No,Yes
16897383512,9111616897,383512,4531582583,6027873712,0,0,0,0,0,No,No,No,Yes
16897383591,9111616897,383591,4531582583,6027873712,0,0,0,0,0,No,No,No,Yes
16897515060,9111616897,515060,4531582583,6027873712,0,0,0,0,0,No,No,No,Yes
16897515078,9111616897,515078,4531582583,6027873712,0,0,0,0,0,No,No,No,Yes
16897305053,9111616897,305053,4531582583,6027873712,0,0,0,0,0,No,No,No,Yes
16897305060,9111616897,305060,4531582583,6027873712,0,0,0,0,0,No,No,No,Yes
16897305064,9111616897,305064,4531582583,6027873712,0,0,0,0,0,No,No,No,Yes
16897305198,9111616897,305198,4531582583,6027873712,0,0,0,0,0,No,No,No,Yes
16897305218,9111616897,305218,4531582583,6027873712,0,0,0,0,0,No,No,No,Yes
16897305436,9111616897,305436,4531582583,6027873712,0,0,0,0,0,No,No,No,Yes
16897305487,9111616897,305487,4531582583,6027873712,0,0,0,0,0,No,No,No,Yes
16897305551,9111616897,305551,4531582583,6027873712,0,0,0,0,0,No,No,No,Yes
16897305616,9111616897,305616,4531582583,6027873712,0,0,0,0,0,No,No,No,Yes
16897305901,9111616897,305901,4531582583,6027873712,0,0,0,0,0,No,No,No,Yes
16897309628,9111616897,309628,4531582583,6027873712,0,0,0,0,0,No,No,No,Yes
16897309695,9111616897,309695,4531582583,6027873712,0,0,0,0,0,No,No,No,Yes
16897383516,9111616897,383516,4531582583,6027873712,0,0,0,0,0,No,No,No,Yes
16897306547,9111616897,306547,4531582583,6027873712,0,0,0,0,0,No,No,No,Yes
